location_id,address_obj.state,name_details,latitude,longitude,rating,num_reviews,photo_count,price_level,amenities,styles,trip_types,address_obj.city_details,address_obj.country,ranking_data.ranking_out_of,ranking_data.ranking,review_rating_count.1,review_rating_count.2,review_rating_count.3,review_rating_count.4,review_rating_count.5,brand,description,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
1743726,Lesser Poland Province,Apartamenty ApartArt Zakopane,49.287823,19.958923,4.6,93,110,$,"['Internet', 'Suites', 'Wheelchair access', 'Kitchenette', 'Wifi', 'Free Wifi', 'Non-smoking rooms', 'Family Rooms', 'Multilingual Staff', 'Microwave', 'Refrigerator in room', 'Skiing', 'Ski-In / Ski-Out', 'Free Internet', 'Free parking', 'Airport transportation', 'Laundry Service', 'Self-Serve Laundry', 'Accessible rooms', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Available', 'Facilities for Disabled Guests', 'Baggage Storage', 'Bath / Shower', 'BBQ Facilities', 'Bicycle Rental', 'Blackout Curtains', 'Board Games / Puzzles', 'Cable / Satellite TV', 'Express Check-in / Check-out', ""Children's Television Networks"", 'Clothes Rack', 'Desk', 'Dishwasher', 'Electric Kettle', 'English', 'Fireplace', 'Free Private Parking Nearby', 'Hair Dryer', 'Hiking', 'Iron', ""Kids' Outdoor Play Equipment"", 'Kitchenware', 'Mountain View', 'Polish', 'Private Bathrooms', 'Private Check-in / Check-out', 'Seating Area', 'Shops', 'Sofa', 'Stovetop', 'Street Parking', 'Wardrobe / Closet', 'Washing Machine']","['Modern', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '7'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '53'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '14'}]",Zakopane,Poland,1020.0,2.0,1.0,2.0,7.0,15.0,68.0,,"Apartamenty ApartArt Zakopane are situated in the heart of Zakopane, between Krupowki Street and Wielka Krokiew Ski Jump and are very convenient for skiers and guests wanting to explore the mountain and the city. All are fully equipped with kitchenettes, seating areas, satellite TV and internet access. In the bathroom you will find ironing facilities and hair drier. You can also benefit from free parking, small playground for children and common washing machine. The friendly staff of Apartamenty ApartArt will order for you airport shuttles and help you to organize trips to attractive destinations. Couples and families with children like our place.",Location,4.9,Sleep Quality,4.5,Rooms,4.5,Service,4.6,Value,4.5,Cleanliness,4.8
12000203,Lesser Poland Province,VILLA NOSAL - Zakopane,49.285046,19.981836,4.9,68,128,$,"['Internet', 'Suites', 'Free Internet', 'Free parking', 'Wifi', 'Public Wifi', 'Free Wifi', 'Non-smoking rooms', 'Family Rooms', 'Baggage Storage', ""Children's Television Networks"", 'Free Public Parking Nearby', '24-Hour Front Desk', 'Hiking', 'Kids Activities', 'Ski-In / Ski-Out', 'Room service', 'Airport transportation', 'Breakfast included', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Available', 'Bath / Shower', 'Clothes Rack', 'English', 'Complimentary Toiletries', 'Hair Dryer', 'Italian', 'Polish', 'Skiing']","['Quaint', 'Business']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '43'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '15'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",Zakopane,Poland,371.0,7.0,0.0,0.0,0.0,6.0,62.0,,"Zakopane. Offering a terrace and ski-to-door access, VILLA NOSAL is set in Zakopane in the Lesser Poland Region, 1.1 km from Pardalowka Ski Lift. Free WiFi is featured throughout the property and free private parking is available on site. Rooms come with a flat-screen TV. Some rooms have a seating area for your convenience. A terrace or balcony are featured in certain rooms.",Location,4.8,Sleep Quality,4.8,Rooms,4.7,Service,4.9,Value,4.8,Cleanliness,5.0
21164553,Lesser Poland Province,APARTHOTEL ROYAL RESORT SPA Zakopane,49.286884,19.963602,2.3,6,4,$$$,[],[],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '5'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Zakopane,Poland,1020.0,413.0,4.0,0.0,0.0,0.0,2.0,,,Location,2.3,Sleep Quality,2.0,Rooms,3.0,Service,1.0,Value,2.0,Cleanliness,2.5
505389,Lesser Poland Province,Hotel Gromada Zakopane,49.2947,19.9514,3.2,87,26,$,"['Free Internet', 'Free Wifi', 'Non-smoking rooms', 'Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Fitness center', 'Non-smoking hotel', 'Safe', 'Housekeeping', 'English', '24-Hour Front Desk', 'German', 'Massage Chair', 'Polish', 'Paid Private Parking On-site', 'Russian', 'Skiing']","['Budget', 'Family']","[{'name': 'business', 'localized_name': 'Business', 'value': '8'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '27'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '9'}, {'name': 'family', 'localized_name': 'Family', 'value': '22'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '16'}]",Zakopane,Poland,93.0,50.0,8.0,11.0,33.0,24.0,11.0,,"Finding an ideal budget friendly hotel in Zakopane does not have to be difficult. Welcome to Gromada Zakopane, a nice option for travelers like you.
Nearby landmarks such as Upside Down House (Dom Do Gory Nogami) (0.1 mi) and Church of Our Lady of Czestochowa (0.3 mi) make Gromada Zakopane a great place to stay when visiting Zakopane.
Guests have access to a 24 hour front desk while staying at Gromada Zakopane. In addition, Gromada Zakopane offers a lounge, which will help make your Zakopane trip additionally gratifying. And, as an added convenience, there is paid private parking available on-site.
When you’re feeling hungry, be sure to check out Grand Kasprowy Restaurant, which is a steakhouse that is popular with locals and out-of-towners alike.
Zakopane is also known for some great history museums, including Willa Koliba - Zakopane Style Museum, Tatra Mountains Museum, and Tatra Museum - Kornel Makuszynski Museum, which are not too far from Gromada Zakopane.
Gromada Zakopane looks forward to welcoming you on your visit to Zakopane.
",Location,4.6,Sleep Quality,3.4,Rooms,2.8,Service,3.7,Value,3.4,Cleanliness,3.8
8704659,Lesser Poland Province,Lipowy Dwor Zakopane,49.28911,19.95321,4.7,19,23,$$,"['Free Wifi', 'Pool', 'Kids Activities', 'Shuttle Bus Service', 'Free Internet', 'Free parking', 'Kitchenette', 'Spa', 'Airport transportation', 'Hot Tub', 'Non-smoking rooms', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Microwave', 'Refrigerator in room', 'Heated pool', 'Flatscreen TV', 'Private Balcony', 'Outdoor pool', 'Breakfast Available', 'Sauna', 'Bathrobes', 'Breakfast in the Room', 'Cable / Satellite TV', ""Children's Playground"", 'Coffee / Tea Maker', 'Dining Area', 'Dishwasher', 'Electric Kettle', 'English', 'Extra Long Beds', 'Hiking', 'Mountain View', 'Polish', 'Pool / Beach Towels', 'Pool View', 'Private Check-in / Check-out', '24-Hour Security', 'Ski Rentals', 'Ski School', 'Sofa', 'Sofa Bed', 'Taxi Service', 'Walk-in Shower', 'Wardrobe / Closet']","['Great View', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '7'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '7'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",Zakopane,Poland,1020.0,21.0,0.0,0.0,0.0,5.0,14.0,,,Location,5.0,Sleep Quality,4.5,Rooms,5.0,Service,5.0,Value,5.0,Cleanliness,4.8
17634606,Greater Poland Province,Hampton By Hilton Kalisz,51.765575,18.08313,4.7,83,94,$$,"['Internet', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Breakfast included', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Safe', 'Clothes Rack', 'Desk', 'English', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Dry Cleaning', 'Meeting rooms', 'Laundry Service', 'Air conditioning', 'Family Rooms', 'Accessible rooms', 'Conference Facilities', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Kids Stay Free', 'Electric vehicle charging station', 'Allergy-free Room', 'Baggage Storage', 'Bath / Shower', 'Blackout Curtains', 'Bottled Water', 'Cable / Satellite TV', 'Car Hire', '24-Hour Check-in', 'Express Check-in / Check-out', 'Coffee Shop', 'Complimentary Tea', 'Electric Kettle', 'First Aid Kit', 'Fitness / Spa Locker Rooms', 'Complimentary Instant Coffee', 'Free Wifi in the Business Center', '24-Hour Front Desk', 'Gift Shop', 'Hair Dryer', 'Interconnected room(s) available', 'Iron', 'Ironing Service', 'Landmark View', 'Outdoor Dining Area', 'Outdoor Furniture', 'Parking Garage', 'Polish', 'Private Bathrooms', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Paid Public Parking Nearby', 'Radio', '24-Hour Security', 'Snack Bar', 'Sofa', 'Street Parking', 'Sun Terrace', 'Sun Umbrellas', 'Taxi Service', 'Telephone', 'Umbrella', 'Wake Up Service / Alarm Clock', 'Walk-in Shower', 'Wardrobe / Closet', 'Wine / Champagne']","['City View', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '37'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '19'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '15'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Kalisz,Poland,8.0,2.0,0.0,1.0,5.0,12.0,65.0,Hampton by Hilton,"Our hotel is in the center of the city, within walking distance of the Main Square. The flexible meeting space and location make our hotel the ideal venue for your next event. A variety of restaurants, shopping, and entertainment are nearby including a bus and train station. Our hot breakfast is included, along with WiFi, and a fitness center.",Sleep Quality,4.8,Location,4.6,Rooms,4.7,Service,4.5,Value,4.6,Cleanliness,4.6
3645102,Greater Poland Province,Hotel Villa Stary Kalisz,51.745872,18.083975,3.9,27,13,$,"['Free parking', 'Internet', 'Kids Activities', 'Room service', 'Free Internet', 'Restaurant', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Free Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Family Rooms', 'Non-smoking hotel', 'Safe', 'Baggage Storage', 'Breakfast in the Room', 'Express Check-in / Check-out', ""Children's Television Networks"", 'English', 'Polish', 'Secured Parking', 'Special Diet Menus']","['Business', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '10'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '5'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '7'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Kalisz,Poland,8.0,4.0,2.0,3.0,2.0,9.0,11.0,,"Villa Old Kalisz is a new comfortable hotel with accompanying restaurant and bar, located in Kalisz at Polna 63b Street, near the Amber Route.We offer cosy and modern furnished single, twin/double, and triple rooms with en – suit bathrooms and several useful facilities like wireless Internet access, cable TV and a landline telephone.Villa Old Kalisz offers a spacious conference room where various training courses, conferences, banquets, celebrations and special events can be organized.",Location,4.0,Sleep Quality,4.0,Rooms,4.3,Service,4.3,Value,4.3,Cleanliness,4.5
17649381,Greater Poland Province,Metropolis Apartamenty Kalisz Centrum,51.761932,18.081253,5.0,3,0,$,"['Internet', 'Suites', 'Room service', 'Free Internet', 'Free parking', 'Kitchenette', 'Wifi', 'Free Wifi']","['Luxury', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Kalisz,Poland,10.0,2.0,0.0,0.0,0.0,0.0,3.0,,"Each apartment is air-conditioned, has a fully equipped kitchenete, a comfortable hotel bed with a double mattress, with a thickness of 2x 20 cm.The bed covers are made of Egyptian cotton.
In each apartment, there is: a desk with a cable Internet socket, a very good Wi-Fi signal, a flat screen TV with satellite channels,  a comfortable sofa, a comfortable wardrobe.
          
          
          
          
          ",Location,5.0,Sleep Quality,5.0,Rooms,5.0,Service,5.0,Value,5.0,Cleanliness,5.0
23256665,Greater Poland Province,Apartament Kalisz,51.71933,18.097025,,0,0,$,[],[],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Kalisz,Poland,,,,,,,,,,,,,,,,,,,,,
624748,Greater Poland Province,Hotel Europa,51.76057,18.087717,4.5,148,131,$,"['Internet', 'Room service', 'Free Internet', 'Public Wifi', 'Free Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Suites', 'Breakfast included', 'Dry Cleaning', 'Multilingual Staff', 'Minibar', 'Conference Facilities', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Polish', 'Wifi', 'Non-smoking hotel']","['Quiet', 'Romantic']","[{'name': 'business', 'localized_name': 'Business', 'value': '65'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '25'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '14'}, {'name': 'family', 'localized_name': 'Family', 'value': '27'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '10'}]",Kalisz,Poland,8.0,1.0,0.0,2.0,10.0,44.0,92.0,,"Dear Sirs, We have created a new face of Europa Hotel, which on the foundations of many years' tradition that dates back to 1799, became a place where typical Polish hospitality and European standard are being cultivated. We have experience and knowledge of our predecessors, which is necessary to ensure comfort, convenience and discretion. Our hotel is located in cultural and business centre of the city Kalisz. From Europa Hotel windows you may admire the street that was named the most beautiful one as well as theatre dated back to the second half of 19th century, surrounded by one of the biggest park in Wielkopolska. Highly qualified personnel will take care about professional service and friendly atmosphere. For our regular guests we have a special price offer. Possibility of negotiating prices in case of longer stays. Our hotel is guest friendly and we do our best to fulfill our guests' expectations and make them visit us again.",Location,4.7,Sleep Quality,4.3,Rooms,4.3,Service,4.6,Value,4.4,Cleanliness,4.5
7625450,Greater Poland Province,Komoda Club Residence,51.76476,18.09465,4.6,30,60,$,"['Internet', 'Suites', 'Room service', 'Free Internet', 'Free parking', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Free Wifi', 'Breakfast included', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Conference Facilities', 'Flatscreen TV', 'Breakfast Buffet', 'Housekeeping', 'Kids Activities', 'Hot Tub', 'Non-smoking hotel', 'Baggage Storage']","['Centrally Located', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '19'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '5'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Kalisz,Poland,8.0,3.0,0.0,0.0,2.0,8.0,20.0,,"Offering a restaurant and a bar, Komoda Club Residence is located in a quiet area in the vicinity of a park in Kalisz. The property features a business centre and free WiFi access. Each room here is air conditioned and will provide you with a flat-screen TV and satellite channels. The rooms are additionally equipped with a fridge and an electric kettle. Featuring a shower, the private bathroom come with a hairdryer, a bidet and free toiletries. At Komoda Club Residence you will find a 24-hour front desk, a ticket service and a tour desk. The property also offers a hot tub and massages. Free private parking is available. The hotel is 2.9 Km from Kalisz Train Station.",Location,4.7,Sleep Quality,4.6,Rooms,4.4,Service,4.6,Value,4.5,Cleanliness,4.9
1757360,Greater Poland Province,Hotel Calisia,51.75699,18.084682,3.3,30,11,$,"['Business center', 'Free Wifi', 'Family Rooms', 'Internet', 'Kids Activities', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Kitchenette', 'Wifi', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Laundry Service', 'Concierge', 'Accessible rooms', 'Babysitting', 'Non-smoking hotel', 'Parking', 'Housekeeping', 'Baggage Storage', 'Bath / Shower', 'Breakfast in the Room', 'Bridal Suite', 'Desk', 'English', 'Complimentary Toiletries', '24-Hour Front Desk', 'Hair Dryer', 'Polish', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Shoeshine', 'Special Diet Menus', 'Telephone', 'Wake Up Service / Alarm Clock']","['Budget', 'Romantic']","[{'name': 'business', 'localized_name': 'Business', 'value': '18'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '6'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Kalisz,Poland,10.0,4.0,1.0,4.0,14.0,7.0,4.0,,"Looking for a place to stay in Kalisz? Then look no further than Hotel Calisia, a small hotel that brings the best of Kalisz to your doorstep.
As your “home away from home,” the small hotel rooms offer a desk, and getting online is easy, with free wifi available.
Guests have access to a 24 hour front desk, room service, and a concierge while staying at Hotel Calisia. In addition, Hotel Calisia offers a lounge, which will help make your Kalisz trip additionally gratifying. And, as an added convenience, there is paid private parking available on-site.
Given the close proximity of popular landmarks, such as Church of the Holy Apostles Peter and Paul in Kalisz (0.7 mi) and Baszta Dorotka (0.7 mi), guests of Hotel Calisia can easily experience some of Kalisz's most well known attractions.
While in Kalisz be sure to experience nearby Italian restaurants such as Antonio, KTW Park Restaurant, or Pub Restauracyjny Warka.
During your visit, be sure to check out popular attractions like Sanctuary of St. Joseph in Kalisz (0.6 mi), Old Town Hall (1.1 mi), and Stone Bridge (0.3 mi), which are all within walking distance of the small hotel.
We’re sure you’ll enjoy your stay at Hotel Calisia as you experience everything Kalisz has to offer.
",Location,4.3,Sleep Quality,3.5,Rooms,3.3,Service,3.9,Value,4.1,Cleanliness,3.6
